6985	32
0	1	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
0	0	5597	1121.000000	1.#INF00	0.000000	0.000000	-551.883156	-527.883156	-470.883156	-420.883156	-402.883156	-441.883156	-546.883156	-675.883156	-749.883156	-719.883156	-613.883156	-518.883156	-497.883156	-521.883156	-501.883156	-412.883156	-330.883156	-320.883156	-340.883156	-305.883156	-190.883156	-56.883156	29.116844	60.116844	72.116844	94.116844	134.116844	194.116844	269.116844	342.116844	371.116844	332.116844
0	0	5662	1243.000000	1.#INF00	0.000000	0.000000	-112.883156	-189.883156	-278.883156	-319.883156	-299.883156	-281.883156	-360.883156	-549.883156	-729.883156	-777.883156	-693.883156	-575.883156	-490.883156	-420.883156	-327.883156	-229.883156	-168.883156	-120.883156	-22.883156	136.116844	281.116844	340.116844	312.116844	275.116844	305.116844	396.116844	465.116844	438.116844	330.116844	230.116844	201.116844	213.116844
0	0	5734	1152.000000	1.#INF00	0.000000	0.000000	17.116844	9.116844	-17.883156	-16.883156	3.116844	-45.883156	-255.883156	-578.883156	-792.883156	-709.883156	-375.883156	-22.883156	144.116844	86.116844	-95.883156	-267.883156	-349.883156	-324.883156	-224.883156	-103.883156	3.116844	83.116844	135.116844	166.116844	205.116844	278.116844	349.116844	359.116844	314.116844	270.116844	254.116844	233.116844
0	0	5751	1576.000000	1.#INF00	0.000000	0.000000	-94.883156	-43.883156	-73.883156	-120.883156	-162.883156	-258.883156	-455.883156	-693.883156	-859.883156	-889.883156	-789.883156	-618.883156	-427.883156	-246.883156	-106.883156	-47.883156	-73.883156	-124.883156	-137.883156	-121.883156	-140.883156	-204.883156	-225.883156	-119.883156	89.116844	303.116844	460.116844	563.116844	642.116844	686.116844	661.116844	555.116844
0	0	5762	3893.000000	1.#INF00	0.000000	0.000000	178.116844	214.116844	161.116844	91.116844	146.116844	361.116844	506.116844	140.116844	-985.883156	-2077.883156	-2077.883156	-2077.883156	-1828.883156	-234.883156	929.116844	1512.116844	1738.116844	1815.116844	1787.116844	1644.116844	1427.116844	1208.116844	1029.116844	892.116844	773.116844	641.116844	472.116844	280.116844	117.116844	31.116844	22.116844	46.116844
0	0	5763	1036.000000	1.#INF00	0.000000	0.000000	51.116844	22.116844	-34.883156	-116.883156	-211.883156	-329.883156	-477.883156	-639.883156	-777.883156	-867.883156	-902.883156	-869.883156	-766.883156	-624.883156	-487.883156	-397.883156	-369.883156	-384.883156	-408.883156	-417.883156	-395.883156	-331.883156	-227.883156	-123.883156	-76.883156	-95.883156	-123.883156	-93.883156	-15.883156	53.116844	92.116844	133.116844
0	0	5784	1576.000000	1.#INF00	0.000000	0.000000	-277.883156	-259.883156	-227.883156	-202.883156	-192.883156	-208.883156	-307.883156	-543.883156	-872.883156	-1115.883156	-1085.883156	-758.883156	-294.883156	104.116844	344.116844	446.116844	460.116844	411.116844	329.116844	265.116844	263.116844	321.116844	371.116844	337.116844	208.116844	53.116844	-49.883156	-70.883156	-11.883156	112.116844	238.116844	277.116844
0	0	5804	1671.000000	1.#INF00	0.000000	0.000000	-264.883156	-227.883156	-199.883156	-217.883156	-255.883156	-288.883156	-361.883156	-541.883156	-794.883156	-961.883156	-869.883156	-487.883156	23.116844	452.116844	682.116844	709.116844	598.116844	463.116844	410.116844	434.116844	450.116844	396.116844	313.116844	266.116844	268.116844	279.116844	260.116844	214.116844	174.116844	170.116844	197.116844	228.116844
0	0	5831	1515.000000	1.#INF00	0.000000	0.000000	-85.883156	-21.883156	9.116844	-29.883156	-126.883156	-261.883156	-432.883156	-619.883156	-752.883156	-767.883156	-671.883156	-539.883156	-437.883156	-365.883156	-282.883156	-159.883156	-0.883156	164.116844	288.116844	333.116844	306.116844	263.116844	264.116844	333.116844	456.116844	593.116844	697.116844	745.116844	747.116844	732.116844	703.116844	629.116844
1	1	5832	3602.000000	1.#INF00	0.000000	0.000000	61.116844	135.116844	298.116844	573.116844	891.116844	1013.116844	567.116844	-651.883156	-2077.883156	-2077.883156	-2077.883156	-1978.883156	-441.883156	659.116844	1141.116844	1277.116844	1376.116844	1497.116844	1524.116844	1397.116844	1181.116844	976.116844	811.116844	649.116844	464.116844	298.116844	207.116844	191.116844	192.116844	157.116844	96.116844	46.116844
1	1	5877	1640.000000	1.#INF00	0.000000	0.000000	-127.883156	-117.883156	-97.883156	-57.883156	-31.883156	-114.883156	-360.883156	-678.883156	-876.883156	-812.883156	-506.883156	-115.883156	184.116844	335.116844	422.116844	555.116844	715.116844	763.116844	607.116844	323.116844	90.116844	14.116844	58.116844	126.116844	175.116844	203.116844	220.116844	219.116844	195.116844	152.116844	125.116844	161.116844
1	1	5909	3638.000000	1.#INF00	0.000000	0.000000	-162.883156	-211.883156	-143.883156	45.116844	320.116844	609.116844	713.116844	282.116844	-874.883156	-2077.883156	-2077.883156	-2077.883156	-2051.883156	-482.883156	718.116844	1302.116844	1462.116844	1505.116844	1560.116844	1555.116844	1424.116844	1222.116844	1022.116844	813.116844	567.116844	318.116844	138.116844	28.116844	-82.883156	-243.883156	-416.883156	-521.883156
0	0	5911	1288.000000	1.#INF00	0.000000	0.000000	-372.883156	-214.883156	-79.883156	-71.883156	-166.883156	-281.883156	-389.883156	-535.883156	-720.883156	-842.883156	-783.883156	-536.883156	-229.883156	-10.883156	69.116844	62.116844	36.116844	33.116844	74.116844	147.116844	223.116844	288.116844	331.116844	330.116844	273.116844	209.116844	216.116844	308.116844	407.116844	445.116844	436.116844	426.116844
0	0	5916	1546.000000	1.#INF00	0.000000	0.000000	-218.883156	-235.883156	-256.883156	-237.883156	-187.883156	-160.883156	-226.883156	-426.883156	-719.883156	-957.883156	-952.883156	-643.883156	-175.883156	224.116844	454.116844	557.116844	588.116844	525.116844	358.116844	164.116844	40.116844	12.116844	26.116844	7.116844	-58.883156	-131.883156	-169.883156	-158.883156	-84.883156	58.116844	205.116844	255.116844
0	0	5920	990.000000	1.#INF00	0.000000	0.000000	-162.883156	-174.883156	-148.883156	-163.883156	-262.883156	-413.883156	-557.883156	-665.883156	-716.883156	-668.883156	-505.883156	-287.883156	-98.883156	27.116844	87.116844	86.116844	44.116844	11.116844	48.116844	149.116844	248.116844	273.116844	201.116844	68.116844	-62.883156	-149.883156	-193.883156	-212.883156	-199.883156	-125.883156	-1.883156	113.116844
0	0	5987	1222.000000	1.#INF00	0.000000	0.000000	-61.883156	-177.883156	-262.883156	-300.883156	-319.883156	-361.883156	-453.883156	-592.883156	-725.883156	-734.883156	-517.883156	-106.883156	300.116844	487.116844	416.116844	247.116844	157.116844	188.116844	243.116844	228.116844	144.116844	61.116844	35.116844	84.116844	181.116844	273.116844	307.116844	259.116844	147.116844	14.116844	-104.883156	-195.883156
0	0	5994	1073.000000	1.#INF00	0.000000	0.000000	-129.883156	-125.883156	-32.883156	127.116844	236.116844	156.116844	-151.883156	-563.883156	-836.883156	-792.883156	-482.883156	-125.883156	103.116844	189.116844	209.116844	217.116844	224.116844	216.116844	172.116844	76.116844	-61.883156	-189.883156	-246.883156	-222.883156	-181.883156	-197.883156	-279.883156	-364.883156	-379.883156	-299.883156	-165.883156	-53.883156
1	1	6002	3475.000000	1.#INF00	0.000000	0.000000	-58.883156	-58.883156	-133.883156	-114.883156	141.116844	496.116844	476.116844	-374.883156	-1930.883156	-2077.883156	-2077.883156	-2077.883156	-1246.883156	10.116844	622.116844	816.116844	989.116844	1247.116844	1397.116844	1283.116844	997.116844	756.116844	681.116844	698.116844	657.116844	498.116844	284.116844	121.116844	79.116844	150.116844	240.116844	234.116844
0	0	6007	1126.000000	1.#INF00	0.000000	0.000000	256.116844	200.116844	89.116844	-45.883156	-177.883156	-312.883156	-469.883156	-647.883156	-802.883156	-869.883156	-793.883156	-565.883156	-251.883156	21.116844	116.116844	-0.883156	-230.883156	-421.883156	-489.883156	-467.883156	-443.883156	-451.883156	-441.883156	-375.883156	-300.883156	-287.883156	-330.883156	-364.883156	-365.883156	-376.883156	-445.883156	-560.883156
1	1	6012	1543.000000	1.#INF00	0.000000	0.000000	194.116844	150.116844	111.116844	108.116844	121.116844	54.116844	-180.883156	-527.883156	-789.883156	-760.883156	-399.883156	116.116844	538.116844	742.116844	753.116844	645.116844	472.116844	294.116844	187.116844	200.116844	306.116844	401.116844	374.116844	216.116844	14.116844	-149.883156	-265.883156	-347.883156	-381.883156	-332.883156	-203.883156	-36.883156
0	0	6014	539.000000	1.#INF00	0.000000	0.000000	-214.883156	-265.883156	-282.883156	-317.883156	-384.883156	-470.883156	-570.883156	-670.883156	-738.883156	-753.883156	-716.883156	-633.883156	-529.883156	-466.883156	-480.883156	-520.883156	-511.883156	-448.883156	-394.883156	-394.883156	-422.883156	-444.883156	-479.883156	-543.883156	-597.883156	-579.883156	-496.883156	-426.883156	-411.883156	-404.883156	-344.883156	-245.883156
0	0	6044	1529.000000	1.#INF00	0.000000	0.000000	-115.883156	39.116844	193.116844	249.116844	172.116844	-13.883156	-268.883156	-565.883156	-873.883156	-1111.883156	-1149.883156	-928.883156	-529.883156	-123.883156	161.116844	298.116844	318.116844	273.116844	232.116844	245.116844	292.116844	329.116844	356.116844	379.116844	358.116844	262.116844	134.116844	58.116844	82.116844	172.116844	259.116844	302.116844
0	0	6086	658.000000	1.#INF00	0.000000	0.000000	-376.883156	-425.883156	-405.883156	-372.883156	-385.883156	-459.883156	-558.883156	-644.883156	-711.883156	-755.883156	-744.883156	-648.883156	-504.883156	-397.883156	-359.883156	-346.883156	-321.883156	-310.883156	-354.883156	-425.883156	-429.883156	-317.883156	-163.883156	-97.883156	-166.883156	-289.883156	-353.883156	-320.883156	-234.883156	-159.883156	-124.883156	-122.883156
1	1	6087	2141.000000	1.#INF00	0.000000	0.000000	-173.883156	-43.883156	106.116844	150.116844	45.116844	-139.883156	-340.883156	-586.883156	-877.883156	-1056.883156	-906.883156	-396.883156	246.116844	730.116844	941.116844	975.116844	984.116844	1034.116844	1084.116844	1056.116844	929.116844	775.116844	673.116844	646.116844	643.116844	589.116844	457.116844	312.116844	251.116844	293.116844	348.116844	329.116844
1	1	6112	3907.000000	1.#INF00	0.000000	0.000000	144.116844	-6.883156	-99.883156	5.116844	313.116844	616.116844	525.116844	-297.883156	-1733.883156	-2077.883156	-2077.883156	-2077.883156	-723.883156	746.116844	1555.116844	1795.116844	1812.116844	1827.116844	1829.116844	1724.116844	1503.116844	1240.116844	1003.116844	794.116844	570.116844	309.116844	54.116844	-113.883156	-145.883156	-71.883156	41.116844	145.116844
0	0	6160	1318.000000	1.#INF00	0.000000	0.000000	324.116844	255.116844	181.116844	56.116844	-72.883156	-160.883156	-275.883156	-490.883156	-741.883156	-835.883156	-643.883156	-233.883156	186.116844	439.116844	482.116844	373.116844	205.116844	51.116844	-52.883156	-86.883156	-49.883156	28.116844	93.116844	96.116844	30.116844	-72.883156	-170.883156	-234.883156	-261.883156	-268.883156	-246.883156	-176.883156
0	0	6190	1623.000000	1.#INF00	0.000000	0.000000	-450.883156	-454.883156	-420.883156	-351.883156	-265.883156	-190.883156	-195.883156	-371.883156	-724.883156	-1071.883156	-1136.883156	-798.883156	-223.883156	269.116844	486.116844	482.116844	437.116844	445.116844	462.116844	420.116844	323.116844	216.116844	138.116844	92.116844	57.116844	8.116844	-68.883156	-183.883156	-312.883156	-400.883156	-403.883156	-344.883156
0	0	6199	1303.000000	1.#INF00	0.000000	0.000000	2.116844	29.116844	88.116844	111.116844	43.116844	-140.883156	-409.883156	-650.883156	-740.883156	-664.883156	-528.883156	-435.883156	-394.883156	-344.883156	-250.883156	-135.883156	-40.883156	37.116844	142.116844	278.116844	393.116844	457.116844	508.116844	562.116844	560.116844	447.116844	274.116844	167.116844	206.116844	354.116844	497.116844	542.116844
0	0	6299	1387.000000	1.#INF00	0.000000	0.000000	-149.883156	-109.883156	-50.883156	-64.883156	-189.883156	-364.883156	-527.883156	-679.883156	-793.883156	-775.883156	-555.883156	-185.883156	199.116844	476.116844	593.116844	591.116844	557.116844	533.116844	491.116844	381.116844	216.116844	82.116844	53.116844	121.116844	208.116844	260.116844	267.116844	228.116844	127.116844	-35.883156	-217.883156	-355.883156
0	0	6311	675.000000	1.#INF00	0.000000	0.000000	-260.883156	-304.883156	-356.883156	-360.883156	-304.883156	-256.883156	-315.883156	-505.883156	-720.883156	-809.883156	-709.883156	-492.883156	-298.883156	-227.883156	-267.883156	-312.883156	-283.883156	-198.883156	-134.883156	-151.883156	-248.883156	-359.883156	-400.883156	-355.883156	-277.883156	-248.883156	-299.883156	-372.883156	-378.883156	-318.883156	-284.883156	-337.883156
0	0	6324	2180.000000	1.#INF00	0.000000	0.000000	-64.883156	-104.883156	-72.883156	-35.883156	-68.883156	-195.883156	-391.883156	-641.883156	-952.883156	-1288.883156	-1519.883156	-1495.883156	-1198.883156	-760.883156	-352.883156	-52.883156	171.116844	371.116844	544.116844	644.116844	660.116844	621.116844	572.116844	547.116844	552.116844	570.116844	572.116844	560.116844	556.116844	568.116844	574.116844	551.116844
1	1	6331	3643.000000	1.#INF00	0.000000	0.000000	-281.883156	-252.883156	-168.883156	-22.883156	178.116844	353.116844	254.116844	-436.883156	-1717.883156	-2077.883156	-2077.883156	-2077.883156	-1313.883156	104.116844	984.116844	1340.116844	1451.116844	1517.116844	1565.116844	1544.116844	1436.116844	1275.116844	1123.116844	1012.116844	919.116844	813.116844	702.116844	610.116844	536.116844	455.116844	351.116844	219.116844
0	0	6332	1263.000000	1.#INF00	0.000000	0.000000	121.116844	244.116844	289.116844	227.116844	102.116844	-48.883156	-248.883156	-520.883156	-802.883156	-973.883156	-952.883156	-751.883156	-455.883156	-173.883156	7.116844	60.116844	32.116844	1.116844	8.116844	24.116844	15.116844	-14.883156	-48.883156	-73.883156	-89.883156	-102.883156	-110.883156	-88.883156	-14.883156	85.116844	139.116844	92.116844
0	0	6366	1199.000000	1.#INF00	0.000000	0.000000	-215.883156	-245.883156	-177.883156	-91.883156	-95.883156	-225.883156	-428.883156	-620.883156	-749.883156	-785.883156	-714.883156	-567.883156	-406.883156	-292.883156	-233.883156	-191.883156	-128.883156	-29.883156	86.116844	193.116844	282.116844	357.116844	408.116844	413.116844	383.116844	351.116844	332.116844	313.116844	298.116844	305.116844	315.116844	302.116844
0	0	6374	1354.000000	1.#INF00	0.000000	0.000000	-600.883156	-578.883156	-542.883156	-502.883156	-411.883156	-290.883156	-285.883156	-509.883156	-848.883156	-1052.883156	-990.883156	-779.883156	-636.883156	-627.883156	-608.883156	-418.883156	-84.883156	200.116844	283.116844	194.116844	81.116844	47.116844	65.116844	69.116844	69.116844	119.116844	220.116844	301.116844	301.116844	248.116844	229.116844	290.116844
0	0	6391	838.000000	1.#INF00	0.000000	0.000000	-150.883156	-207.883156	-257.883156	-269.883156	-275.883156	-335.883156	-467.883156	-624.883156	-727.883156	-725.883156	-634.883156	-536.883156	-495.883156	-491.883156	-450.883156	-341.883156	-210.883156	-121.883156	-96.883156	-96.883156	-54.883156	40.116844	110.116844	81.116844	-22.883156	-97.883156	-85.883156	-18.883156	31.116844	27.116844	-7.883156	-12.883156
0	0	6405	1720.000000	1.#INF00	0.000000	0.000000	10.116844	166.116844	217.116844	165.116844	45.116844	-153.883156	-424.883156	-664.883156	-752.883156	-692.883156	-597.883156	-555.883156	-550.883156	-510.883156	-376.883156	-130.883156	196.116844	510.116844	710.116844	794.116844	852.116844	927.116844	967.116844	928.116844	862.116844	848.116844	896.116844	942.116844	918.116844	821.116844	707.116844	634.116844
0	0	6433	985.000000	1.#INF00	0.000000	0.000000	-215.883156	-254.883156	-196.883156	-63.883156	38.116844	-6.883156	-220.883156	-511.883156	-739.883156	-809.883156	-717.883156	-546.883156	-402.883156	-330.883156	-306.883156	-266.883156	-171.883156	-59.883156	-12.883156	-77.883156	-197.883156	-265.883156	-237.883156	-174.883156	-150.883156	-157.883156	-133.883156	-37.883156	98.116844	175.116844	114.116844	-48.883156
0	0	6434	1771.000000	1.#INF00	0.000000	0.000000	-54.883156	132.116844	321.116844	447.116844	459.116844	310.116844	-16.883156	-473.883156	-934.883156	-1241.883156	-1311.883156	-1194.883156	-982.883156	-718.883156	-433.883156	-176.883156	15.116844	142.116844	214.116844	239.116844	237.116844	250.116844	319.116844	412.116844	436.116844	332.116844	174.116844	89.116844	114.116844	176.116844	225.116844	306.116844
0	0	6450	1169.000000	1.#INF00	0.000000	0.000000	135.116844	87.116844	64.116844	34.116844	-50.883156	-223.883156	-456.883156	-652.883156	-720.883156	-658.883156	-538.883156	-399.883156	-238.883156	-68.883156	82.116844	202.116844	300.116844	366.116844	374.116844	324.116844	277.116844	297.116844	375.116844	444.116844	448.116844	392.116844	325.116844	304.116844	340.116844	387.116844	389.116844	332.116844
0	0	6476	887.000000	1.#INF00	0.000000	0.000000	-4.883156	-58.883156	-91.883156	-41.883156	22.116844	-31.883156	-247.883156	-540.883156	-765.883156	-811.883156	-673.883156	-456.883156	-288.883156	-243.883156	-299.883156	-375.883156	-393.883156	-339.883156	-268.883156	-247.883156	-290.883156	-360.883156	-412.883156	-406.883156	-308.883156	-134.883156	24.116844	75.116844	-3.883156	-171.883156	-359.883156	-502.883156
0	0	6480	873.000000	1.#INF00	0.000000	0.000000	-346.883156	-368.883156	-410.883156	-497.883156	-599.883156	-655.883156	-664.883156	-683.883156	-736.883156	-766.883156	-687.883156	-489.883156	-262.883156	-104.883156	-44.883156	-54.883156	-94.883156	-145.883156	-207.883156	-261.883156	-268.883156	-226.883156	-182.883156	-169.883156	-158.883156	-87.883156	33.116844	106.116844	47.116844	-98.883156	-184.883156	-121.883156
0	0	6484	2208.000000	1.#INF00	0.000000	0.000000	-163.883156	-241.883156	-287.883156	-245.883156	-181.883156	-221.883156	-414.883156	-705.883156	-1017.883156	-1293.883156	-1465.883156	-1464.883156	-1299.883156	-1062.883156	-848.883156	-678.883156	-512.883156	-312.883156	-111.883156	13.116844	52.116844	88.116844	208.116844	398.116844	566.116844	656.116844	694.116844	718.116844	735.116844	742.116844	739.116844	709.116844
0	0	6512	867.000000	1.#INF00	0.000000	0.000000	-78.883156	-126.883156	-241.883156	-370.883156	-466.883156	-531.883156	-604.883156	-708.883156	-825.883156	-914.883156	-945.883156	-920.883156	-863.883156	-787.883156	-693.883156	-607.883156	-560.883156	-557.883156	-573.883156	-597.883156	-634.883156	-672.883156	-662.883156	-567.883156	-423.883156	-294.883156	-209.883156	-185.883156	-253.883156	-395.883156	-508.883156	-486.883156
0	0	6534	1151.000000	1.#INF00	0.000000	0.000000	53.116844	46.116844	38.116844	0.116844	-101.883156	-254.883156	-415.883156	-571.883156	-727.883156	-843.883156	-849.883156	-728.883156	-551.883156	-402.883156	-324.883156	-319.883156	-353.883156	-353.883156	-272.883156	-148.883156	-87.883156	-139.883156	-220.883156	-194.883156	-38.883156	128.116844	193.116844	185.116844	205.116844	269.116844	301.116844	253.116844
0	0	6617	1686.000000	1.#INF00	0.000000	0.000000	-206.883156	-319.883156	-340.883156	-251.883156	-128.883156	-116.883156	-328.883156	-709.883156	-1011.883156	-975.883156	-587.883156	-127.883156	97.116844	41.116844	-89.883156	-69.883156	150.116844	422.116844	540.116844	418.116844	162.116844	-25.883156	-24.883156	112.116844	243.116844	276.116844	248.116844	275.116844	416.116844	595.116844	674.116844	600.116844
0	0	6628	1172.000000	1.#INF00	0.000000	0.000000	-131.883156	-191.883156	-211.883156	-190.883156	-185.883156	-264.883156	-436.883156	-662.883156	-863.883156	-954.883156	-897.883156	-742.883156	-574.883156	-442.883156	-351.883156	-272.883156	-165.883156	-15.883156	138.116844	217.116844	180.116844	64.116844	-53.883156	-109.883156	-73.883156	8.116844	45.116844	-7.883156	-100.883156	-157.883156	-169.883156	-199.883156
0	0	6657	688.000000	1.#INF00	0.000000	0.000000	-303.883156	-264.883156	-204.883156	-148.883156	-139.883156	-219.883156	-381.883156	-576.883156	-743.883156	-827.883156	-806.883156	-701.883156	-571.883156	-461.883156	-383.883156	-330.883156	-302.883156	-302.883156	-319.883156	-340.883156	-368.883156	-415.883156	-491.883156	-574.883156	-615.883156	-583.883156	-496.883156	-392.883156	-300.883156	-233.883156	-211.883156	-256.883156
1	1	6658	1883.000000	1.#INF00	0.000000	0.000000	-65.883156	-25.883156	65.116844	210.116844	357.116844	377.116844	135.116844	-336.883156	-768.883156	-845.883156	-487.883156	92.116844	591.116844	857.116844	944.116844	988.116844	1037.116844	1034.116844	940.116844	839.116844	841.116844	935.116844	999.116844	965.116844	890.116844	848.116844	814.116844	725.116844	581.116844	443.116844	356.116844	312.116844
1	1	6701	2221.000000	1.#INF00	0.000000	0.000000	-7.883156	141.116844	324.116844	433.116844	453.116844	416.116844	260.116844	-142.883156	-753.883156	-1283.883156	-1406.883156	-1052.883156	-452.883156	93.116844	437.116844	608.116844	698.116844	767.116844	814.116844	810.116844	747.116844	657.116844	571.116844	472.116844	331.116844	193.116844	153.116844	225.116844	311.116844	295.116844	141.116844	-69.883156
0	0	6707	871.000000	1.#INF00	0.000000	0.000000	127.116844	80.116844	86.116844	84.116844	1.116844	-199.883156	-468.883156	-683.883156	-743.883156	-652.883156	-502.883156	-363.883156	-250.883156	-152.883156	-73.883156	-49.883156	-84.883156	-130.883156	-135.883156	-121.883156	-155.883156	-250.883156	-344.883156	-380.883156	-347.883156	-274.883156	-213.883156	-198.883156	-205.883156	-185.883156	-133.883156	-91.883156
1	1	6821	2788.000000	1.#INF00	0.000000	0.000000	-349.883156	-299.883156	-195.883156	-81.883156	24.116844	84.116844	4.116844	-315.883156	-842.883156	-1344.883156	-1533.883156	-1326.883156	-878.883156	-374.883156	115.116844	584.116844	986.116844	1229.116844	1254.116844	1097.116844	871.116844	660.116844	471.116844	300.116844	182.116844	167.116844	236.116844	265.116844	138.116844	-102.883156	-270.883156	-221.883156
0	0	6825	1566.000000	1.#INF00	0.000000	0.000000	101.116844	33.116844	-72.883156	-150.883156	-176.883156	-217.883156	-368.883156	-645.883156	-907.883156	-928.883156	-602.883156	-63.883156	409.116844	632.116844	637.116844	567.116844	509.116844	461.116844	410.116844	350.116844	258.116844	128.116844	-6.883156	-98.883156	-139.883156	-156.883156	-167.883156	-173.883156	-171.883156	-156.883156	-126.883156	-98.883156
1	1	6849	2089.000000	1.#INF00	0.000000	0.000000	-310.883156	-150.883156	35.116844	214.116844	311.116844	202.116844	-172.883156	-669.883156	-989.883156	-929.883156	-537.883156	-49.883156	326.116844	538.116844	659.116844	773.116844	908.116844	1034.116844	1099.116844	1035.116844	812.116844	500.116844	246.116844	156.116844	206.116844	282.116844	276.116844	162.116844	7.116844	-91.883156	-121.883156	-171.883156
0	0	6857	929.000000	1.#INF00	0.000000	0.000000	-267.883156	-337.883156	-336.883156	-272.883156	-195.883156	-188.883156	-333.883156	-596.883156	-774.883156	-666.883156	-308.883156	38.116844	154.116844	56.116844	-99.883156	-200.883156	-226.883156	-189.883156	-116.883156	-61.883156	-69.883156	-135.883156	-213.883156	-272.883156	-309.883156	-339.883156	-370.883156	-392.883156	-403.883156	-411.883156	-426.883156	-454.883156
1	1	6860	3690.000000	1.#INF00	0.000000	0.000000	-97.883156	-14.883156	109.116844	276.116844	512.116844	715.116844	546.116844	-362.883156	-1913.883156	-2077.883156	-2077.883156	-2077.883156	-1150.883156	299.116844	1142.116844	1467.116844	1560.116844	1604.116844	1612.116844	1532.116844	1363.116844	1179.116844	1030.116844	888.116844	709.116844	512.116844	361.116844	277.116844	194.116844	38.116844	-148.883156	-229.883156
0	0	6870	902.000000	1.#INF00	0.000000	0.000000	-125.883156	-257.883156	-418.883156	-512.883156	-512.883156	-494.883156	-554.883156	-676.883156	-720.883156	-586.883156	-350.883156	-177.883156	-129.883156	-142.883156	-121.883156	-37.883156	51.116844	72.116844	39.116844	35.116844	98.116844	172.116844	181.116844	130.116844	73.116844	40.116844	12.116844	-9.883156	6.116844	61.116844	106.116844	114.116844
0	0	6874	966.000000	1.#INF00	0.000000	0.000000	-177.883156	-150.883156	-115.883156	-104.883156	-151.883156	-275.883156	-445.883156	-610.883156	-729.883156	-782.883156	-761.883156	-658.883156	-485.883156	-276.883156	-82.883156	56.116844	114.116844	103.116844	84.116844	114.116844	173.116844	183.116844	110.116844	20.116844	8.116844	77.116844	132.116844	95.116844	-3.883156	-88.883156	-138.883156	-181.883156
